ProductID,Name,ProductModel,CultureID,Description
735,"ML Road Frame - Red, 60",ML Road Frame,en,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version."
680,"HL Road Frame - Black, 58",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
706,"HL Road Frame - Red, 58",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
717,"HL Road Frame - Red, 62",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
718,"HL Road Frame - Red, 44",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
719,"HL Road Frame - Red, 48",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
720,"HL Road Frame - Red, 52",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
721,"HL Road Frame - Red, 56",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
837,"HL Road Frame - Black, 62",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
838,"HL Road Frame - Black, 44",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
839,"HL Road Frame - Black, 48",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
840,"HL Road Frame - Black, 52",HL Road Frame,en,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.
886,"LL Touring Frame - Yellow, 62",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
895,"LL Touring Frame - Blue, 50",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
896,"LL Touring Frame - Blue, 54",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
897,"LL Touring Frame - Blue, 58",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
898,"LL Touring Frame - Blue, 62",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
899,"LL Touring Frame - Yellow, 44",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
900,"LL Touring Frame - Yellow, 50",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
901,"LL Touring Frame - Yellow, 54",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
902,"LL Touring Frame - Yellow, 58",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
903,"LL Touring Frame - Blue, 44",LL Touring Frame,en,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
885,"HL Touring Frame - Yellow, 60",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
887,"HL Touring Frame - Yellow, 46",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
888,"HL Touring Frame - Yellow, 50",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
889,"HL Touring Frame - Yellow, 54",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
890,"HL Touring Frame - Blue, 46",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
891,"HL Touring Frame - Blue, 50",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
892,"HL Touring Frame - Blue, 54",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
893,"HL Touring Frame - Blue, 60",HL Touring Frame,en,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.
846,Taillights - Battery-Powered,Taillight,en,Affordable light for safe night riding - uses 3 AAA batteries
872,Road Bottle Cage,Road Bottle Cage,en,Aluminum cage is lighter than our mountain version; perfect for long distance trips.
870,Water Bottle - 30 oz.,Water Bottle,en,AWC logo water bottle - holds 30 oz; leak-proof.
876,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,en,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch."
878,Fender Set - Mountain,Fender Set - Mountain,en,Clip-on fenders fit most mountain bikes.
709,"Mountain Bike Socks, M",Mountain Bike Socks,en,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.
710,"Mountain Bike Socks, L",Mountain Bike Socks,en,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.
844,Minipump,Minipump,en,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.
855,"Men's Bib-Shorts, S",Men's Bib-Shorts,en,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers."
856,"Men's Bib-Shorts, M",Men's Bib-Shorts,en,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers."
857,"Men's Bib-Shorts, L",Men's Bib-Shorts,en,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers."
842,"Touring-Panniers, Large",Touring-Panniers,en,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips."
858,"Half-Finger Gloves, S",Half-Finger Gloves,en,"Full padding, improved finger flex, durable palm, adjustable closure."
859,"Half-Finger Gloves, M",Half-Finger Gloves,en,"Full padding, improved finger flex, durable palm, adjustable closure."
860,"Half-Finger Gloves, L",Half-Finger Gloves,en,"Full padding, improved finger flex, durable palm, adjustable closure."
861,"Full-Finger Gloves, S",Full-Finger Gloves,en,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders."
862,"Full-Finger Gloves, M",Full-Finger Gloves,en,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders."
863,"Full-Finger Gloves, L",Full-Finger Gloves,en,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders."
867,"Women's Mountain Shorts, S",Women's Mountain Shorts,en,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort."
868,"Women's Mountain Shorts, M",Women's Mountain Shorts,en,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort."
869,"Women's Mountain Shorts, L",Women's Mountain Shorts,en,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort."
873,Patch Kit/8 Patches,Patch kit,en,"Includes 8 different size patches, glue and sandpaper."
864,"Classic Vest, S",Classic Vest,en,"Light-weight, wind-resistant, packs to fit into a pocket."
865,"Classic Vest, M",Classic Vest,en,"Light-weight, wind-resistant, packs to fit into a pocket."
866,"Classic Vest, L",Classic Vest,en,"Light-weight, wind-resistant, packs to fit into a pocket."
841,"Men's Sports Shorts, S",Men's Sports Shorts,en,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
849,"Men's Sports Shorts, M",Men's Sports Shorts,en,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
850,"Men's Sports Shorts, L",Men's Sports Shorts,en,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
851,"Men's Sports Shorts, XL",Men's Sports Shorts,en,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
879,All-Purpose Bike Stand,All-Purpose Bike Stand,en,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.
847,Headlights - Dual-Beam,Headlights - Dual-Beam,en,Rechargeable dual-beam headlight.
848,Headlights - Weatherproof,Headlights - Weatherproof,en,Rugged weatherproof headlight.
881,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,en,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets."
882,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,en,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets."
883,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,en,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets."
